session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,send_request_time,network_latency,receive_response_time,client_total_time,processing_non_inference_time,inference_time,cloud_total_time,communication_time,computation_time,api_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260701_150445,100,random,46,,1,2502,What in the human body are enclosed in the Pleura ?,The lungs,"[""Pulmonary surgical procedures"", ""Pulmanary"", ""Bird lung"", ""Pulmo"", ""Alveolar sacs"", ""Bellows lung"", ""Superior lobe of left lung"", ""Inferior lobe of left lung"", ""Pulmones"", ""LUNGS"", ""Pulmonarily"", ""Avian lungs"", ""Lung"", ""Pulmonary gas exchange"", ""Lungs"", ""Pulmo sinister"", ""Pulmonary"", ""Inferior lobe"", ""Nonrespiratory functions of the lungs"", ""Lunged"", ""Circulatory lung""]",True,0.0,0.752,0.0002,0.7522,0.0149,0.272,0.2868,0.7522,0.2868,1.039,5642.0,32607.0,140.56,38.226
20260701_150445,100,random,46,,2,13107,"In which sport did Andre Agassi's father Mike Agassi compete in the 1948 and 1952 Olympics, represented Iran?",Wrestling,"[""Prize fight"", ""Prize fighting"", ""Fistfighting"", ""Corner men"", ""Corner persons"", ""Prize-fighter"", ""Noble art"", ""Boxing"", ""Sports boxing"", ""Western boxing"", ""English boxing"", ""Boxing match"", ""Fistfight"", ""Cornermen"", ""Prizefighter"", ""Low guard"", ""Boxing (sport)"", ""Boxing moves"", ""Corner-man"", ""Cornerpersons"", ""Pugilism"", ""Corner-person"", ""Fist fight"", ""Boxing punches"", ""Round (boxing)"", ""Pugilist"", ""Boxer"", ""Fist-fighting"", ""Gentleman's sport"", ""Fist-fight"", ""拳闘"", ""Cornerperson"", ""Prizefights"", ""History of professional boxing"", ""Corner-persons"", ""Fist fighting"", ""Prize fighter"", ""Boxers"", ""Parrying (boxing)"", ""History of boxing"", ""Fist Fighting"", ""Prize Fighter"", ""Pugilistic"", ""Corner-men"", ""Corner person"", ""Ring second"", ""Hit and Away"", ""Boxing Styles and Techniques""]",False,0.0,0.78,0.0003,0.7803,0.0151,0.2726,0.2878,0.7803,0.2878,1.0681,5642.0,32607.0,139.86,38.1322
20260701_150445,100,random,46,,3,1309,The Suez Canal joins the Red Sea and which other body of water?,The Mediterranean Sea,"[""Mediterranian"", ""Meditiranean"", ""West Mediterranean"", ""Mare internum"", ""Pollution of the Mediterranean Sea"", ""Mediteranean"", ""Mediterranean sea"", ""Mediterannean Sea"", ""Mediterranian Sea"", ""Miditerranean"", ""Medaterain"", ""Western Mediterranean"", ""Meditaranian"", ""The Med"", ""Meditterranean sea"", ""Mediterrannean Sea"", ""Mediterranean coast"", ""Mediterannean"", ""Mediteranian"", ""Mediterranium sea"", ""Meditarranean"", ""Mediterain"", ""Med sea"", ""Mediterraenian"", ""Overfishing in the Mediterranean Sea"", ""Mediteranean sea"", ""Mediterranea"", ""Mediterranean Countries"", ""Roman Sea"", ""Méditerranean Sea"", ""Tourism in the Mediterranean region"", ""البحر الأبيض المتوسط"", ""البحر المتوسط"", ""Mediteranean Sea"", ""Sea of Mediterranea"", ""Mediterranean"", ""Medditeranean"", ""Medeterain"", ""Mediterranean Sea"", ""Mediterrannean"", ""Mediterranean Ocean"", ""Roman Mediterranean""]",True,0.0,0.6694,0.0002,0.6696,0.0153,0.272,0.2873,0.6696,0.2873,0.9569,5642.0,32607.0,135.95,36.972
20260701_150445,100,random,46,,4,7488,Which country is separated into two parts by the town of Limbang of Malaysia?,Brunei,"[""Abode of Peace"", ""BRUNEI"", ""Health in Brunei"", ""Burnei"", ""State of Brunei Darussalam"", ""Nation of Brunei, the Abode of Peace"", ""برني دارالسلا"", ""Brunei"", ""Bruneian Sultanate"", ""Brunei Darrussalam"", ""State of Brunei"", ""Brunai"", ""Nation of Brunei"", ""ISO 3166-1:BN"", ""Asia/Brunei"", ""Human rights in Brunei"", ""Brunei Darsussalam"", ""Nation of Brunei, Abode of Peace"", ""Negara Brunei Darussalam"", ""Subdivisions of Brunei"", ""Brunei Darussalam"", ""Administrative divisions of Brunei"", ""Brunei Sultanate"", ""بروني"", ""Legal system of Brunei"", ""State of Brunei, Abode of Peace"", ""Etymology of Brunei""]",True,0.0,0.6912,0.0003,0.6915,0.0151,0.2739,0.289,0.6915,0.289,0.9805,5642.0,32607.0,140.25,38.4077
20260701_150445,100,random,46,,5,16899,Charcot-Marie-Tooth disease is an inherited muscle wasting disease affecting which part of the body?,Peripheral nerves,"[""The Legs"", ""The legs"", ""Betty Grable""]",False,0.0,0.5725,0.0003,0.5728,0.0152,0.2728,0.2881,0.5728,0.2881,0.8609,5642.0,32607.0,140.57,38.3486
20260701_150445,100,random,46,,6,4979,What is the name for the outer layer of the Earth?,Crust,"[""Cruſt"", ""Crust (disambiguation)"", ""Crust"", ""Crustal"", ""Crust formation""]",True,0.0,0.6668,0.0003,0.6671,0.0147,0.2719,0.2865,0.6671,0.2865,0.9536,5642.0,32607.0,136.13,37.0106
20260701_150445,100,random,46,,7,17630,"Founded in 1900, in what sport is the Davis Cup played for?",Tennis,"[""Lawn tennis"", ""Tenniz"", ""TenniS"", ""Tenis"", ""Lawn-Tennis"", ""Professional tennis player"", ""Break point"", ""Tennis"", ""Tennis player"", ""Big tennis"", ""Lawn Tennis"", ""Match point (tennis)"", ""Game point"", ""Set point (tennis)"", ""Tennis coaching"", ""Match tiebreak"", ""Championship point"", ""🎾""]",True,0.0,0.8332,0.0003,0.8335,0.0146,0.2717,0.2863,0.8335,0.2863,1.1198,5642.0,32607.0,135.97,36.9401
20260701_150445,100,random,46,,8,1054,In which country would you traditionally see a settlement called a Kibbutz?,Israel,"[""İsrail"", ""ISRAEL"", ""Israeli Republic"", ""Isræl"", ""Medinat Yisrael"", ""מְדִינַת יִשְׂרָאֵל"", ""Istrael"", ""Israeli (nation)"", ""ISO 3166-1:IL"", ""Medinat Israel"", ""Dawlat Isra'il"", ""State of israel"", ""Yisraél"", ""Isra'il"", ""Republic of Israel"", ""دولة إسرائيل"", ""Israel"", ""Israël"", ""Israelim"", ""Medinat Yisra'el"", ""ישראל"", ""State of Israel"", ""יִשְרָאֵל"", ""מדינת ישראל"", ""Dawlat Isrā'īl"", ""Yisra'el"", ""Yisrael"", ""Israeli state"", ""The state of Israel"", ""Jewish Republic"", ""Israil"", ""Jewish Palestine"", ""Etymology of Israel"", ""Isreal"", ""Yisroel"", ""Israyl"", ""Israel (nation)"", ""Modern Israel"", ""Israelian"", ""Hebrew state"", ""M'dinat Yisrael"", ""Israe;"", ""Izrael (state)"", ""Isreael"", ""Isreali"", ""יִשְׂרָאֵל"", ""Medīnat Yisrā'el"", ""Yisroeil"", ""Israel (country)""]",True,0.0001,1.7758,0.0006,1.7765,0.0158,0.2716,0.2875,1.7765,0.2875,2.0639,5642.0,32607.0,89.46,24.2982
20260701_150445,100,random,46,,9,995,What is the name of the village druid in the comic strip ‘Asterix’?,Getafix,"[""Unhygienix"", ""Getafix"", ""Mrs Geriatrix"", ""Mrs. Geriatrix"", ""Vitalstatistix"", ""Pirates (Asterix)"", ""Fulliautomatix"", ""Chief's shieldbearers"", ""Characters of Asterix"", ""Mrs. Fulliautomatix"", ""Postaldistrix"", ""Characters in asterix"", ""List of Asterix characters"", ""Iélosubmarine"", ""Flaturtha"", ""Recurring characters in Asterix"", ""Bacteria (comics)"", ""Ocatarinetabellatchitchix"", ""Characters in Asterix"", ""Cacofonix"", ""Impedimenta"", ""Asterix characters"", ""Geriatrix""]",True,0.0001,0.957,0.0003,0.9573,0.0155,0.2723,0.2878,0.9573,0.2878,1.2451,5642.0,32607.0,139.63,38.0207
20260701_150445,100,random,46,,10,2259,Jazz musician Jelly Roll Morton is associated with which instrument?,Piano,"[""PIANO"", ""The Piano (film)"", ""The Piano""]",True,0.0,0.6386,0.0004,0.6389,0.0159,0.2731,0.289,0.6389,0.289,0.928,5642.0,32607.0,130.2,35.5582
20260701_150445,100,random,46,,11,10488,What artist designed the logo for Chupa Chups lollipops?,Salvador Dali,"[""Salvador Felipe Jacinto DalA"", ""Daliesque"", ""Salvador Felip Jacint Dali Domenech"", ""Dalíesque"", ""Salvador Felip Jacint Dalí Domènech"", ""Salvador Felipe Jacinto Dali"", ""Meanings of Paintings by Salvador Dali"", ""Dalí"", ""Nuclear cross"", ""Salvador Dali i Domenech"", ""Dali Lithograph"", ""Salvador Domingo Felipe Jacinto Dalí i Domenech"", ""Salvador Domingo Felipe Jacinto Dalí i Domènech, 1st Marquis of Púbol"", ""Dali salvador"", ""Salvador Domingo Felipe Jacinto Dali i Domenech"", ""Salvador dhali"", ""Salvadore Dali"", ""Salvador Dalì"", ""Salvador Dalí"", ""Salvador Domingo Felipe Jacinto Dali i Domènech"", ""Salvador Dali"", ""Salvador Dalí i Domènech"", ""Salvador Domenec Felip Jacint Dali Domenech"", ""Marques de Pubol"", ""Salvador Domingo Felipe Jacinto Dalí i Domènech"", ""Salvador Domenec Felip Jacint Dalí Domenech"", ""Salvador dalì"", ""Salvador dali"", ""Salvador Felipe Jacinto Dali i Domenech"", ""The Meanings of the Paintings of Salvador Dali"", ""Avida Dollars"", ""Salvidor Dali""]",True,0.0,0.7281,0.0004,0.7284,0.0149,0.2727,0.2877,0.7284,0.2877,1.0161,5642.0,32607.0,142.68,38.9138
20260701_150445,100,random,46,,12,1784,"In the lyrics of ‘Hello, Hello, Who’s Your Lady Friend?’, Margate is mentioned in the verse.","Margate is a seaside town in Kent, England.","[""Brighthelmstone"", ""UN/LOCODE:GBBSH"", ""BRIGHTON"", ""Brighton music"", ""Brighton Ferry"", ""Brighton, UK"", ""Brighton, Sussex"", ""Mayor of Brighton"", ""Brighton, East Sussex"", ""Brighton Borough Council"", ""County Borough of Brighton"", ""Brighton, England"", ""Brighton""]",False,0.0,0.6495,0.0002,0.6497,0.0163,0.2725,0.2888,0.6497,0.2888,0.9385,5642.0,32607.0,151.26,41.2163
20260701_150445,100,random,46,,13,1011,The Lord Advocate is the chief law officer in which European country?,Scotland,"[""The Scottish Nation"", ""Scotlander"", ""Scotland"", ""Northern Great Britain"", ""Scot Land"", ""Scottland"", ""Scotlanders"", ""Scotland, UK"", ""Scotland's"", ""Scottish nation"", ""North Great Britain"", ""Autonomous Province of Scotland"", ""Scottish Nation"", ""Communications in Scotland"", ""Maps of scotland"", ""North of Great Britain"", ""Scotia minor"", ""Auld Country"", ""Scotchland"", ""H-Alba"", ""SCOTLAND"", ""East coast of Scotland""]",True,0.0,0.6434,0.0003,0.6437,0.0165,0.273,0.2895,0.6437,0.2895,0.9332,5642.0,32607.0,135.77,37.0697
20260701_150445,100,random,46,,14,4436,In 2008 government in Bhutan was changed from an absolute monarchy to what?,Constitutional Monarchy,"[""Monarchic republic"", ""Representative monarchists"", ""Limited monarchy"", ""Representative constitutional monarchisms"", ""Representative monarch"", ""Representative monarchist"", ""Constitutional Monarch"", ""Parliamentary monarchies"", ""Representative parliamentary monarch"", ""Constitutional monarchs"", ""Parliamentary Monarchy"", ""Parliamentary monarchism"", ""Representative monarchy"", ""Representative monarchs"", ""Representative parliamentary monarchies"", ""Semi Constitutional Monarchy"", ""Representative monarchism"", ""Parliamentary monarchist"", ""Constitutional monarchism"", ""Constitutional monarchies"", ""Representative parliamentary monarchists"", ""Parliamentary monarchisms"", ""Constitutional royalists"", ""Representative parliamentary monarchs"", ""Representative constitutional monarchism"", ""Parliamentary monarchists"", ""Constitutional monarchists"", ""Constitutional monarchy"", ""Ceremonial monarchies"", ""Representative constitutional monarchy"", ""Parliamentary monarch"", ""Constitutional monarchist"", ""Constitutional monarchisms"", ""Semi-constitutional monarchy"", ""Representative constitutional monarchs"", ""Representative constitutional monarchist"", ""Representative constitutional monarch"", ""Constitutional democratic monarchy"", ""Representative monarchisms"", ""Representative parliamentary monarchisms"", ""Representative parliamentary monarchist"", ""Constitutional Monarchy"", ""Representative monarchies"", ""Parliamentary monarchs"", ""Representative consitutional monarchies"", ""Representative parliamentary monarchism"", ""Constitutional monarch"", ""Parliamentary monarchy"", ""Representative parliamentary monarchy"", ""Representative constitutional monarchists""]",True,0.0,0.6206,0.0003,0.6209,0.0152,0.2729,0.2881,0.6209,0.2881,0.909,5642.0,32607.0,140.03,38.2106
20260701_150445,100,random,46,,15,9677,"First debuting in the cartoon Mickey's Review, what classic turtle neck wearing cartoon character had the original name of Dippy Dog?",Donald Duck,"[""Goofy holler"", ""Goofey"", ""Gawrsh!"", ""Goofy Jr."", ""George Geef"", ""Max Goofy"", ""Goofy yell"", ""Ah-Hyuck"", ""Goofy"", ""Ah-hyuck"", ""A-Hyuck"", ""Goofy Goof"", ""Goofy Sr."", ""Dippy Dawg"", ""Super Goofy"", ""Super Goof"", ""Goofy filmography"", ""List of Goofy Cartoons"", ""A-hyuck"", ""List of Donald Duck & Goofy Cartoons""]",False,0.0,0.6408,0.0004,0.6412,0.0148,0.2721,0.2869,0.6412,0.2869,0.9281,5642.0,32607.0,135.42,36.849
20260701_150445,100,random,46,,16,17293,Which song did Aled Jones forget the words of during a Royal Variety Performance,The Beatles’ “All You Need Is Love”,"[""Memry"", ""Memories"", ""Memory"", ""Topographical memory"", ""Human memory"", ""Memory (psychology)"", ""Memory training"", ""Memory retention"", ""Memorable"", ""Topographic memory"", ""Molecular mechanisms of memory""]",False,0.0001,0.7117,0.0003,0.7121,0.0148,0.2718,0.2866,0.7121,0.2866,0.9987,5642.0,32607.0,135.74,36.894
20260701_150445,100,random,46,,17,10802,Stanislaw August Poniatowski was the last king of which European country?,Poland,"[""Etymology of Poland"", ""Polish state"", ""Poleand"", ""Rzeczpospolita Polska"", ""Polland"", ""ISO 3166-1:PL"", ""Polskor"", ""Republic of Poland"", ""POLAND"", ""Fourth Poland"", ""Country- Poland"", ""Poleland"", ""Polska"", ""Poland"", ""Poland."", ""Pols Land"", ""Polnd"", ""Po land"", ""Lenkija"", ""Bastarnia"", ""Pologne"", ""PolanD"", ""Polija"", ""Pole land"", ""Architecture of Poland"", ""Ploand""]",True,0.0,0.7894,0.0003,0.7897,0.0148,0.2717,0.2865,0.7897,0.2865,1.0763,5642.0,32607.0,140.16,38.0838
20260701_150445,100,random,46,,18,3044,What holds the greatest volume of fresh water on Earth?,Oceans,"[""Glaciar"", ""Glacier"", ""Continental glacier"", ""Glacial deposition"", ""Fluvio-glacial deposition"", ""Tidewater glaciers"", ""Alpine glaciers"", ""Glaciated"", ""Glaciers"", ""Unglaciated"", ""Glaciate"", ""Glacial formation"", ""Ice river"", ""Warm-based glacier"", ""Glaciars"", ""Gletscher"", ""Glacial trough"", ""Glacially"", ""GLACIER"", ""Ogive (glacier)"", ""Cold-based glacier"", ""Glacitectonism"", ""Channel glacier"", ""Glacial Trough"", ""Ogives (glaciers)"", ""Receding glacier"", ""Glacitectronism"", ""Polythermal glacier"", ""Basal ice"", ""Alpine glacier"", ""Ablation till"", ""Mountain glacier"", ""Glacial ice""]",False,0.0,0.6767,0.0002,0.6769,0.0159,0.2714,0.2873,0.6769,0.2873,0.9643,5642.0,32607.0,135.87,36.8812
20260701_150445,100,random,46,,19,13040,"In 1487, Portuguese navigator Bartholomew Diaz was the first European to sail past which landmark?",Cape of Good Hope,"[""Cape Point Nature Reserve"", ""Kaap die Goeie Hoop"", ""Kaap de Goede Hoop"", ""African cape"", ""Cape of storms"", ""Cape of Good Hope (landmark)"", ""Cape of Good Hope (South Africa)"", ""South African Cape"", ""Cape of Good Hope, South Africa"", ""Cape Hope"", ""Cape of Good Hope (Landmark)"", ""Cabo da Boa Esperança"", ""Cape of good hope"", ""The Cape of Good Hope"", ""Cape of Storms"", ""Cabo de Buena Esperanza"", ""Cape of Good Hope""]",True,0.0001,0.7654,0.0005,0.766,0.0161,0.2719,0.288,0.766,0.288,1.054,5642.0,32607.0,135.55,36.8564
20260701_150445,100,random,46,,20,15687,In which Canadian province or state is Cape Race?,Newfoundland,"[""Newfoundland and labrador"", ""Newfoundland, Canada"", ""Province of Newfoundland"", ""Newfoundland and Labrador"", ""Newfoundland And Labrador"", ""New Foundland & Labrador"", ""Neufundland"", ""Newfoundlanders"", ""NEWFOUNDLAND"", ""Nfld"", ""Province of Newfoundland and Labrador"", ""Terre-Neuve (province)"", ""Newfoundland & Labrador"", ""NFLD"", ""Newfoundland (province)"", ""CA-NL"", ""Terre-Neuve-et-Labrador"", ""Terra Nova, Canada"", ""Newfoundland"", ""Newfoundlander"", ""Nfld.""]",True,0.0,0.8241,0.0003,0.8245,0.015,0.2741,0.2891,0.8245,0.2891,1.1135,5642.0,32607.0,140.3,38.4545
20260701_150445,100,random,46,,21,11808,What is the first name of Madame Bovary in Flaubert's 1856 novel?,Emma,"[""Emma (singer)"", ""Emma (1996)"", ""Emma"", ""Emma (1996 movie)"", ""Emma (film)"", ""Emma (disambiguation)"", ""EMMA"", ""Emma (1996 film)""]",True,0.0,0.9025,0.0003,0.9028,0.0155,0.2751,0.2906,0.9028,0.2906,1.1934,5642.0,32607.0,119.58,32.8991
20260701_150445,100,random,46,,22,5115,"What area of Florida can be described as a slow-moving, 60 mile wide river?",The Everglades,"[""Glades, FL"", ""Tip of Florida"", ""Florida Everglades"", ""The Glades (Florida)"", ""Glades, Florida"", ""Everglades"", ""Glades (Florida)"", ""Everglades, Miami-Dade County, Florida"", ""Everglades, Miami-Dade County, FL"", ""The Everglades"", ""Florida everglades"", ""The Glades, FL"", ""Everglades Agricultural Area"", ""The Glades, Florida""]",True,0.0,0.8026,0.0002,0.8029,0.0146,0.2729,0.2875,0.8029,0.2875,1.0904,5642.0,32607.0,135.32,36.9344
20260701_150445,100,random,46,,23,15424,Which Wagner opera tells the story of the eponymous swan knight and features The Bridal Chorus?,Lohengrin,"[""Loherangrin"", ""Lorengel"", ""Lohengrin""]",True,0.0,0.7738,0.0003,0.7742,0.0148,0.2716,0.2864,0.7742,0.2864,1.0606,5642.0,32607.0,140.22,38.0873
20260701_150445,100,random,46,,24,15257,"The Washington Post reporters, Carl Bernstein and Bob Woodward, wrote an account of the Watergate scandal, published in 1974. What was the book called?",All the President’s Men,"[""All the President's Men"", ""All the President’s Men"", ""All The President's Men"", ""Woodstein"", ""All the presidents men"", ""All the President's Men (novel)""]",True,0.0001,0.7083,0.0004,0.7087,0.0161,0.2733,0.2894,0.7087,0.2894,0.9981,5642.0,32607.0,140.23,38.3256
20260701_150445,100,random,46,,25,2435,What was the former name of Manchester airport ?,Manchester Airport,"[""Ringway (disambiguation)"", ""Ringway"", ""RINGWAY""]",False,0.0,0.7484,0.0004,0.7488,0.0143,0.2728,0.2871,0.7488,0.2871,1.0359,5642.0,32607.0,135.63,37.0028
20260701_150445,100,random,46,,26,15059,Who was king of England from 1042 to 1066?,William the Conqueror,"[""EDWARD the CONFESSOR"", ""King Edward the Confessor"", ""Saint Edward the Confessor"", ""St. Edward the Confessor"", ""St. Edward The Confessor"", ""EdwardtheConfessor"", ""Édouard le Confesseur"", ""Eadweard se Andettere"", ""Eadƿeard se Andettere"", ""Cultural depictions of Edward the Confessor"", ""Edouard le Confesseur"", ""Eadweard III"", ""Ēadweard se Andettere"", ""Edward the Confessor"", ""Edward the confessor"", ""St Edward the Confessor"", ""Ēadƿeard se Andettere""]",False,0.0,0.7238,0.0003,0.7241,0.0144,0.2727,0.2872,0.7241,0.2872,1.0113,5642.0,32607.0,135.63,36.9915
20260701_150445,100,random,46,,27,17839,"On Monday, Samoa became the first nation in nearly 40 years to switch sides of the road. On what side do they now drive?",On the left.,"[""Left (disambiguation)"", ""Left (album)"", ""Left""]",True,0.0,0.688,0.0003,0.6883,0.0153,0.2732,0.2885,0.6883,0.2885,0.9768,5642.0,32607.0,139.89,38.2119
20260701_150445,100,random,46,,28,3584,Who was the first of these to become US President?,George Washington,"[""Father of the Constitution"", ""Jimmy Madison"", ""President Madison"", ""James Madison, Jun."", ""Presidency of James Madison"", ""James Madison"", ""4th President of the United States"", ""James Madison, Jr."", ""Nelly Conway Madison"", ""President James Madison"", ""Fourth President of the United States"", ""Madison, James"", ""Madison Administration"", ""James madison""]",False,0.0,0.8732,0.0003,0.8736,0.0151,0.2718,0.2869,0.8736,0.2869,1.1605,5642.0,32607.0,120.83,32.8461
