session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,send_request_time,network_latency,receive_response_time,client_total_time,processing_non_inference_time,inference_time,cloud_total_time,communication_time,computation_time,api_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260624_223227,10,random,46,,1,2502,What in the human body are enclosed in the Pleura ?,The lungs,"[""Pulmonary surgical procedures"", ""Pulmanary"", ""Bird lung"", ""Pulmo"", ""Alveolar sacs"", ""Bellows lung"", ""Superior lobe of left lung"", ""Inferior lobe of left lung"", ""Pulmones"", ""LUNGS"", ""Pulmonarily"", ""Avian lungs"", ""Lung"", ""Pulmonary gas exchange"", ""Lungs"", ""Pulmo sinister"", ""Pulmonary"", ""Inferior lobe"", ""Nonrespiratory functions of the lungs"", ""Lunged"", ""Circulatory lung""]",True,0.0,0.5778,0.0002,0.578,0.0283,0.5254,0.5537,0.578,0.5537,1.1317,5622.0,32607.0,118.64,62.339
20260624_223227,10,random,46,,2,13107,"In which sport did Andre Agassi's father Mike Agassi compete in the 1948 and 1952 Olympics, represented Iran?",Wrestling,"[""Prize fight"", ""Prize fighting"", ""Fistfighting"", ""Corner men"", ""Corner persons"", ""Prize-fighter"", ""Noble art"", ""Boxing"", ""Sports boxing"", ""Western boxing"", ""English boxing"", ""Boxing match"", ""Fistfight"", ""Cornermen"", ""Prizefighter"", ""Low guard"", ""Boxing (sport)"", ""Boxing moves"", ""Corner-man"", ""Cornerpersons"", ""Pugilism"", ""Corner-person"", ""Fist fight"", ""Boxing punches"", ""Round (boxing)"", ""Pugilist"", ""Boxer"", ""Fist-fighting"", ""Gentleman's sport"", ""Fist-fight"", ""拳闘"", ""Cornerperson"", ""Prizefights"", ""History of professional boxing"", ""Corner-persons"", ""Fist fighting"", ""Prize fighter"", ""Boxers"", ""Parrying (boxing)"", ""History of boxing"", ""Fist Fighting"", ""Prize Fighter"", ""Pugilistic"", ""Corner-men"", ""Corner person"", ""Ring second"", ""Hit and Away"", ""Boxing Styles and Techniques""]",False,0.0,0.6778,0.0003,0.6781,0.0289,0.5261,0.555,0.6781,0.555,1.2331,5622.0,32607.0,122.11,64.236
20260624_223227,10,random,46,,3,1309,The Suez Canal joins the Red Sea and which other body of water?,The Mediterranean Sea,"[""Mediterranian"", ""Meditiranean"", ""West Mediterranean"", ""Mare internum"", ""Pollution of the Mediterranean Sea"", ""Mediteranean"", ""Mediterranean sea"", ""Mediterannean Sea"", ""Mediterranian Sea"", ""Miditerranean"", ""Medaterain"", ""Western Mediterranean"", ""Meditaranian"", ""The Med"", ""Meditterranean sea"", ""Mediterrannean Sea"", ""Mediterranean coast"", ""Mediterannean"", ""Mediteranian"", ""Mediterranium sea"", ""Meditarranean"", ""Mediterain"", ""Med sea"", ""Mediterraenian"", ""Overfishing in the Mediterranean Sea"", ""Mediteranean sea"", ""Mediterranea"", ""Mediterranean Countries"", ""Roman Sea"", ""Méditerranean Sea"", ""Tourism in the Mediterranean region"", ""البحر الأبيض المتوسط"", ""البحر المتوسط"", ""Mediteranean Sea"", ""Sea of Mediterranea"", ""Mediterranean"", ""Medditeranean"", ""Medeterain"", ""Mediterranean Sea"", ""Mediterrannean"", ""Mediterranean Ocean"", ""Roman Mediterranean""]",True,0.0,0.495,0.0002,0.4952,0.0276,0.526,0.5536,0.4952,0.5536,1.0488,5622.0,32607.0,120.06,63.1535
20260624_223227,10,random,46,,4,7488,Which country is separated into two parts by the town of Limbang of Malaysia?,Brunei,"[""Abode of Peace"", ""BRUNEI"", ""Health in Brunei"", ""Burnei"", ""State of Brunei Darussalam"", ""Nation of Brunei, the Abode of Peace"", ""برني دارالسلا"", ""Brunei"", ""Bruneian Sultanate"", ""Brunei Darrussalam"", ""State of Brunei"", ""Brunai"", ""Nation of Brunei"", ""ISO 3166-1:BN"", ""Asia/Brunei"", ""Human rights in Brunei"", ""Brunei Darsussalam"", ""Nation of Brunei, Abode of Peace"", ""Negara Brunei Darussalam"", ""Subdivisions of Brunei"", ""Brunei Darussalam"", ""Administrative divisions of Brunei"", ""Brunei Sultanate"", ""بروني"", ""Legal system of Brunei"", ""State of Brunei, Abode of Peace"", ""Etymology of Brunei""]",True,0.0,0.5966,0.0003,0.5969,0.0277,0.5259,0.5537,0.5969,0.5537,1.1506,5622.0,32607.0,124.53,65.4964
20260624_223227,10,random,46,,5,16899,Charcot-Marie-Tooth disease is an inherited muscle wasting disease affecting which part of the body?,Peripheral nerves,"[""The Legs"", ""The legs"", ""Betty Grable""]",False,0.0,0.5675,0.0002,0.5676,0.0282,0.5237,0.5519,0.5676,0.5519,1.1195,5622.0,32607.0,124.93,65.4214
20260624_223227,10,random,46,,6,4979,What is the name for the outer layer of the Earth?,Crust,"[""Cruſt"", ""Crust (disambiguation)"", ""Crust"", ""Crustal"", ""Crust formation""]",True,0.0,0.6227,0.0003,0.6231,0.0281,0.5258,0.5539,0.6231,0.5539,1.1769,5622.0,32607.0,122.55,64.4309
20260624_223227,10,random,46,,7,17630,"Founded in 1900, in what sport is the Davis Cup played for?",Tennis,"[""Lawn tennis"", ""Tenniz"", ""TenniS"", ""Tenis"", ""Lawn-Tennis"", ""Professional tennis player"", ""Break point"", ""Tennis"", ""Tennis player"", ""Big tennis"", ""Lawn Tennis"", ""Match point (tennis)"", ""Game point"", ""Set point (tennis)"", ""Tennis coaching"", ""Match tiebreak"", ""Championship point"", ""🎾""]",True,0.0,0.6223,0.0004,0.6226,0.0282,0.5271,0.5553,0.6226,0.5553,1.1779,5622.0,32607.0,122.28,64.4564
20260624_223227,10,random,46,,8,1054,In which country would you traditionally see a settlement called a Kibbutz?,Israel,"[""İsrail"", ""ISRAEL"", ""Israeli Republic"", ""Isræl"", ""Medinat Yisrael"", ""מְדִינַת יִשְׂרָאֵל"", ""Istrael"", ""Israeli (nation)"", ""ISO 3166-1:IL"", ""Medinat Israel"", ""Dawlat Isra'il"", ""State of israel"", ""Yisraél"", ""Isra'il"", ""Republic of Israel"", ""دولة إسرائيل"", ""Israel"", ""Israël"", ""Israelim"", ""Medinat Yisra'el"", ""ישראל"", ""State of Israel"", ""יִשְרָאֵל"", ""מדינת ישראל"", ""Dawlat Isrā'īl"", ""Yisra'el"", ""Yisrael"", ""Israeli state"", ""The state of Israel"", ""Jewish Republic"", ""Israil"", ""Jewish Palestine"", ""Etymology of Israel"", ""Isreal"", ""Yisroel"", ""Israyl"", ""Israel (nation)"", ""Modern Israel"", ""Israelian"", ""Hebrew state"", ""M'dinat Yisrael"", ""Israe;"", ""Izrael (state)"", ""Isreael"", ""Isreali"", ""יִשְׂרָאֵל"", ""Medīnat Yisrā'el"", ""Yisroeil"", ""Israel (country)""]",True,0.0,0.5749,0.0004,0.5752,0.0279,0.5265,0.5544,0.5752,0.5544,1.1296,5622.0,32607.0,121.97,64.2118
20260624_223227,10,random,46,,9,995,What is the name of the village druid in the comic strip ‘Asterix’?,Getafix,"[""Unhygienix"", ""Getafix"", ""Mrs Geriatrix"", ""Mrs. Geriatrix"", ""Vitalstatistix"", ""Pirates (Asterix)"", ""Fulliautomatix"", ""Chief's shieldbearers"", ""Characters of Asterix"", ""Mrs. Fulliautomatix"", ""Postaldistrix"", ""Characters in asterix"", ""List of Asterix characters"", ""Iélosubmarine"", ""Flaturtha"", ""Recurring characters in Asterix"", ""Bacteria (comics)"", ""Ocatarinetabellatchitchix"", ""Characters in Asterix"", ""Cacofonix"", ""Impedimenta"", ""Asterix characters"", ""Geriatrix""]",True,0.0,0.6983,0.0003,0.6987,0.0272,0.5269,0.5541,0.6987,0.5541,1.2528,5622.0,32607.0,117.67,62.0017
20260624_223227,10,random,46,,10,2259,Jazz musician Jelly Roll Morton is associated with which instrument?,Piano,"[""PIANO"", ""The Piano (film)"", ""The Piano""]",True,0.0,0.6053,0.0003,0.6056,0.0286,0.547,0.5756,0.6056,0.5756,1.1812,5622.0,32607.0,115.32,63.0769
