session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,send_request_time,network_latency,receive_response_time,client_total_time,processing_non_inference_time,inference_time,cloud_total_time,communication_time,computation_time,api_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260701_150250,100,random,45,,1,8908,What was the nickname of the American World War 2 General Joe Stilwell,“The Generalissimo”,"[""Vinegar Joe (disambiguation)"", ""Vinegar Joe""]",False,0.0,0.6438,0.0003,0.6441,0.015,0.2735,0.2885,0.6441,0.2885,0.9326,5640.0,32607.0,132.27,36.1738
20260701_150250,100,random,45,,2,13686,"""Who, as part of his performance in the 2015 film """"Revenant"""", was realistically eviscerated by a bear on screen?""",Leonardo DiCaprio,"[""Leonardo D%60caprio"", ""Leonardo di Caprio"", ""Leonardo D'caprio"", ""Leonardo Dcaprio"", ""DiCaprio"", ""Atari (film)"", ""Leonard DiCaprio"", ""Leo Di"", ""Leonardo Wilhelm DiCaprio"", ""Leonardo D.Caprio"", ""Leonardo Dicaprio"", ""Leonardo Di Caprio"", ""Leonard Di Caprio"", ""Leonardo D Caprio"", ""The Many Deaths of Barnaby James (film)"", ""Leonardo dicaprio"", ""Portofino (film)"", ""Leonardo Decaprio"", ""Leo DiCaprio"", ""Running Out of Dog"", ""Fleming (film)"", ""Leo dicaprio"", ""Leonardo DeCaprio"", ""Appian Way Productions"", ""Leonardo De Caprio"", ""Running Out of Dog (film)"", ""Leonardo D. Caprio"", ""Leanardo dicaprio"", ""Leonardo D' Caprio"", ""Dicaprio"", ""The Many Deaths of Barnaby James"", ""Di Caprio"", ""Leonardo DiCaprio""]",True,0.0,0.8716,0.0003,0.872,0.0156,0.2736,0.2891,0.872,0.2891,1.1611,5640.0,32607.0,122.58,33.5368
20260701_150250,100,random,45,,3,15991,"The Battle of the Plains of Abraham in 1759, a pivotal battle in the Seven Years' War fought between the English and the French, is the only major confrontation ever to have taken place in what country?",Canada,"[""Canada"", ""Canadá"", ""The Dominion of Canada"", ""Commonwealth of Canada"", ""Dominion of canada"", ""ISO 3166-1:CA"", ""Etymology of Canada"", ""CANADA"", ""Canadiophile"", ""Canada's"", ""ᑲᓇᑕ"", ""Canada/References"", ""America's top hat"", ""Canada."", ""Cnada"", ""Čanada"", ""Canadian Federation"", ""Kenadian"", ""Canadialand"", ""Xanada"", ""Dominion of Canada"", ""Canadaa""]",True,0.0,0.7234,0.0003,0.7237,0.0155,0.2766,0.2921,0.7237,0.2921,1.0158,5640.0,32607.0,136.2,37.6764
20260701_150250,100,random,45,,4,8443,Which 17th/18th century Irish politician leader was nicknamed 'the Liberator”?,Wolfe Tone,"[""'monster meetings'"", ""Daniel O’Connell"", ""Dónal Ó Conaill"", ""Monster meetings"", ""Daniel O'Connell"", ""Dónall Ó Conaill"", ""Danial O'Connell""]",False,0.0001,0.883,0.0004,0.8834,0.015,0.2719,0.2869,0.8834,0.2869,1.1703,5640.0,32607.0,135.87,36.9497
20260701_150250,100,random,45,,5,2683,Turin lies on which river?,Po,"[""Po (disambiguation)"", "".po (disambiguation)"", ""PO (disambiguation)"", ""Po"", ""Po."", ""P/O"", ""P.o."", ""P O"", ""PO"", ""P.O.""]",True,0.0,0.8458,0.0004,0.8462,0.0155,0.2724,0.2879,0.8462,0.2879,1.1341,5640.0,32607.0,119.82,32.6418
20260701_150250,100,random,45,,6,9934,What online travel agency uses The Roaming Gnome as its' TV spokesperson?,Expedia,"[""AllHotels"", ""Travelocity"", ""Easy Sabre"", ""SAABRE"", ""Eaasy Sabre"", ""Easy Saabre"", ""Travelocity.com"", ""Saabre"", ""Eaasy SABRE"", ""Travelosity"", ""Easy SAABRE"", ""Travelocity Business"", ""The roaming gnome"", ""Easy SABRE""]",False,0.0,0.6883,0.0003,0.6886,0.0149,0.273,0.2878,0.6886,0.2878,0.9765,5640.0,32607.0,161.22,44.0092
20260701_150250,100,random,45,,7,11099,Rolf Harris recorded a 1964 single calling for which member of The Beatles ‘For President’?,John Lennon,"[""RINGO"", ""Starr, Ringo"", ""Richard Starkey, Jr."", ""Beatle Ringo"", ""Ringo Star"", ""Richie Snare"", ""Ringo starkey"", ""Ringo Starr"", ""Ringo Starkey"", ""Ringo"", ""Richard Starkey"", ""%22Ringo%22"", ""Richard Starky"", ""Richard Starrkey"", ""Ringo (film)"", ""Richard Starkey Jr."", ""Ringo starr"", ""Richard Henry Parkin Starkey Jr.""]",False,0.0,0.7238,0.0003,0.7242,0.0155,0.2725,0.288,0.7242,0.288,1.0122,5640.0,32607.0,132.81,36.1962
20260701_150250,100,random,45,,8,707,The Marquesas Islands lie in which ocean?,Pacific Ocean,"[""Pacific Basin"", ""Oceanum pacificum"", ""Sea of Magellan"", ""Pacific region"", ""PAcific"", ""North Pacific Ocean"", ""Peaceful sea"", ""Eastern Pacific Ocean"", ""Mar del Sur"", ""South-Western Pacific"", ""West Pacific"", ""Eastern Pacific"", ""South Pacific Ocean"", ""North Pacific ocean"", ""South-western Pacific"", ""Pacific Ocean"", ""North Pacific fisheries"", ""Western Pacific Ocean"", ""Southern Pacific Ocean"", ""Pacific (ocean)"", ""Pacific basin"", ""Pacific Oceans"", ""North Pacific"", ""Pacific ocean"", ""Mid-Pacific"", ""Great South Sea"", ""Pacific"", ""Tepre Pacificum"", ""East Pacific""]",True,0.0,0.6677,0.0003,0.668,0.0153,0.2777,0.2929,0.668,0.2929,0.9609,5640.0,32607.0,147.36,40.9169
20260701_150250,100,random,45,,9,2370,The magic lantern was an early form of what item of photographic equipment?,projector,"[""SLIDE PROJECTOR"", ""Slide projectors"", ""Slide projector"", ""Slide projection"", ""Film slides""]",False,0.0,0.6426,0.0005,0.6431,0.0151,0.2731,0.2882,0.6431,0.2882,0.9313,5640.0,32607.0,135.2,36.9289
20260701_150250,100,random,45,,10,15868,In which Hampshire village is the National Motor Museum?,Beaulieu,"[""Beaulieu"", ""Beaulieu (disambiguation)""]",True,0.0,0.6686,0.0003,0.669,0.0151,0.272,0.287,0.669,0.287,0.956,5640.0,32607.0,140.13,38.1086
20260701_150250,100,random,45,,11,361,What is the largest city in Turkey?,Istanbul,"[""Stambulu"", ""Istanbul (Turkey)"", ""Istanbul"", ""UN/LOCODE:TRIST"", ""Kushta"", ""Historic Areas of İstanbul"", ""Easthambull"", ""Istanbul Metropolitan Municipality"", ""Konstantiniye"", ""Istamboul"", ""Instanbul"", ""Stambol"", ""City of Istanbul"", ""Micklegard"", ""Lygos"", ""Islambol"", ""East Ham Bull"", ""Istambul"", ""İstanbul"", ""Stambul"", ""Dersaâdet"", ""Instabul"", ""Constantinople (Turkey)"", ""Istanbull"", ""Ligos"", ""Tzarigrad"", ""Constantinopole, Turkey"", ""Constantinople (modern city)"", ""Topboğazi"", ""Istanbul, Turkey"", ""İstanbul, Turkey"", ""Istanbuler""]",True,0.0,2.0362,0.0003,2.0365,0.0148,0.2718,0.2867,2.0365,0.2867,2.3232,5640.0,32607.0,94.01,25.5536
20260701_150250,100,random,45,,12,3763,"""Which German social economist of Jewish descent, expelled from Germany and France, co-wrote in London """"The Communist Manifesto"""" and """"Das Kapital""""?""",Karl Marx,"[""Karl Marx"", ""Karl Heinrich Marx"", ""K. H. Marx"", ""Marx, Karl"", ""K Marx"", ""Carl Heinrich Marx"", ""Carl Marks"", ""K. Marx"", ""Karol Marks"", ""Carl Marx"", ""Father of Communism"", ""Karl Marks"", ""Karl marx"", ""Marx""]",True,0.0,0.5814,0.0004,0.5819,0.0147,0.2727,0.2874,0.5819,0.2874,0.8693,5640.0,32607.0,159.28,43.4359
20260701_150250,100,random,45,,13,9301,"In what year did Torville and Dean (Jane and Christopher) win their first Olympic gold, scoring 12 perfect sixes in their free-dance routine?",1984,"[""1984"", ""one thousand, nine hundred and eighty-four""]",True,0.0,0.9424,0.0003,0.9427,0.0162,0.274,0.2902,0.9427,0.2902,1.2328,5640.0,32607.0,128.16,35.1182
20260701_150250,100,random,45,,14,3857,"""What entertainment venue in New York City's Rockefeller Center, nicknamed """"the Showplace of the Nation"""", opened to the public in December 1932?""",Radio City Music Hall,"[""RCMH"", ""Radio City Music Hall"", ""International Music Hall""]",True,0.0001,0.9851,0.0003,0.9855,0.0151,0.2733,0.2884,0.9855,0.2884,1.2739,5640.0,32607.0,122.58,33.5032
20260701_150250,100,random,45,,15,10192,"Who directed the films Thelma and Louise, Hannibal and Black Hawk Down?",Ridley Scott,"[""Gertrude Bell (2014 film)"", ""Gertrude Bell (film)"", ""Ridley Scott"", ""Ridley Scott Associates"", ""Sir Ridley Scott""]",True,0.0,0.6823,0.0003,0.6827,0.0151,0.2718,0.2869,0.6827,0.2869,0.9695,5640.0,32607.0,153.92,41.828
20260701_150250,100,random,45,,16,1171,"What is the name of the Japanese sliding door or partition, made of a latticed screen covered with white paper?",Shoji,"[""Paper wall"", ""Shōji"", ""Shoji"", ""Shíji"", ""Syoji"", ""Japanese Doors""]",True,0.0,0.6661,0.0004,0.6664,0.0147,0.2736,0.2882,0.6664,0.2882,0.9547,5640.0,32607.0,136.05,37.2169
20260701_150250,100,random,45,,17,2183,What is the secret identity of Penrod ‘Penry’ Pooch?,"He is the son of the late, great, and beloved Penrod Pooch.","[""Hong Kong Phooie"", ""Hong Kong Phooey (film)"", ""Hong Kong Fuey"", ""Hong Kong Phuey"", ""Hong Kong Phooey"", ""Hong Kong Fooey""]",False,0.0,0.7989,0.0004,0.7993,0.0149,0.2719,0.2868,0.7993,0.2868,1.0861,5640.0,32607.0,128.37,34.9003
20260701_150250,100,random,45,,18,4424,The Australian Tennis Open is played in what city?,Melbourne,"[""Melbourne, AU-VIC"", ""Melbourne australia"", ""Melb"", ""UN/LOCODE:AUMEL"", ""Melbourne City"", ""Melbourne, Australia."", ""Greater Melbourne"", ""Melben"", ""Melbourne city"", ""Melbourne (Vic.)"", ""Melbourne (Victoria)"", ""Economy of Melbourne"", ""Melbourne"", ""Melbourne, Australia"", ""Menbourne"", ""Melborne"", ""Melbourne, VIC"", ""Mlebourne"", ""Melbourne (Vic.), Australia"", ""Melbourne, Victoria"", ""Melbourne, Victoria, Australia"", ""Melbourne Australia"", ""Melbourne (Australia)"", ""Melbouren"", ""Melbournian"", ""Mlbourne"", ""Marvellous melbourne""]",True,0.0,0.6493,0.0003,0.6497,0.0148,0.2745,0.2894,0.6497,0.2894,0.939,5640.0,32607.0,159.23,43.7098
