session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,send_request_time,network_latency,receive_response_time,client_total_time,processing_non_inference_time,inference_time,cloud_total_time,communication_time,computation_time,api_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260701_151537,100,random,42,,1,3648,What was first worn by British soldiers in India in 1845?,"The British Army’s first uniform was the “Indian” uniform, which was a version of the British Army’s “Blue” uniform.","[""Khaki"", ""Kackeys"", ""Kackey pants"", ""Khakis"", ""Khaki (colour)"", ""Dark khaki"", ""Khaki (color)"", ""Cackeys""]",False,0.0,0.6752,0.0324,0.7077,0.0227,0.2723,0.295,0.7077,0.295,1.0026,5642.0,32607.0,44.14,12.0202
20260701_151537,100,random,42,,2,819,Which US gangster was released from Alcatraz prison in November 1939?,Al Capone,"[""Alfonse %22Scarface%22 Capone"", ""CaPone"", ""Alphonse Gabriel %22Al%22 Capone"", ""Mae Capone"", ""Alphonse G Capone"", ""Al Capone"", ""Capone"", ""Alphonse Gabriel Capone"", ""Scarface (American gangster)"", ""Al Cappone"", ""Mae Coughlin"", ""Alphonse Capone"", ""Scarface Capone"", ""Al capone"", ""Albert Francis Capone"", ""Alphonse G. Capone""]",True,0.0,0.6717,0.48,1.1518,0.0154,0.2723,0.2877,1.1518,0.2877,1.4395,5642.0,32607.0,103.29,28.1286
20260701_151537,100,random,42,,3,9012,Of which tribe of Red Indians was Geronimo a chief,Chiricahua,"[""Apache Nation"", ""Apche indian tribe"", ""ˀa˙paču"", ""Apacheans"", ""Apache Indians"", ""Apache (tribe)"", ""Apaches"", ""Apache indians"", ""Apache people"", ""Apache Tribe"", ""Apache tribe"", ""Apachean"", ""Apache""]",False,0.0,1.7,0.0003,1.7004,0.0151,0.2715,0.2866,1.7004,0.2866,1.987,5642.0,32607.0,81.71,22.1832
20260701_151537,100,random,42,,4,8024,Which rank of the RAF is equivalent to Major in the British Army?,Squadron Leader,"[""Squadron leader/page history"", ""Squadron Officer"", ""Squadron leader"", ""Acting Squadron Leader"", ""Squadron leaders"", ""Sqn Ldr"", ""Squadron Leader"", ""SQNLDR""]",True,0.0,0.6267,0.0003,0.627,0.0161,0.2722,0.2882,0.627,0.2882,0.9152,5642.0,32607.0,121.53,33.0788
20260701_151537,100,random,42,,5,7314,Name the capital city of the Canadian Province of British Columbia?,Victoria,"[""CIVI-TV"", ""A Victoria"", ""A-Channel Vancouver Island"", ""A-Victoria"", ""CTV Two Vancouver Island"", ""A-Channel Victoria"", ""CIVI-DT-2"", ""VICTORIA"", ""CTV Vancouver Island"", ""A Vancouver Island"", ""'A' Vancouver"", ""%22A%22 Vancouver"", ""%22A%22 Vancouver Island"", ""'A' Vancouver Island"", ""CIVI-DT"", ""The New VI"", ""CTV Two Victoria"", ""'A' Victoria"", ""CIVI"", ""%22A%22 Victoria""]",True,0.0,0.8139,0.0002,0.8141,0.0153,0.2717,0.287,0.8141,0.287,1.1011,5642.0,32607.0,130.0,35.326
20260701_151537,100,random,42,,6,4572,Quitline is a system of centres to help people to quit what?,Smoking,"[""Tobacco or alcohol""]",False,0.0,0.454,0.0001,0.4542,0.0146,0.2724,0.287,0.4542,0.287,0.7412,5642.0,32607.0,134.35,36.5993
20260701_151537,100,random,42,,7,3358,To what note is the top string on a six-string guitar normally tuned?,A,"[""⒠"", ""Ｅ"", ""🄔"", ""🅴"", ""E (letter)"", ""🄴"", ""E"", ""🅔""]",False,0.0,0.5157,0.0002,0.5159,0.0155,0.2715,0.287,0.5159,0.287,0.8029,5642.0,32607.0,155.46,42.2076
20260701_151537,100,random,42,,8,17870,"Named for its chairman, The Warren Commission published its final report on Sept 27, 1965. What event was it seated to investigate?",The assassination of President John F. Kennedy,"[""Shooting of John F. Kennedy"", ""Dealey Plaza shootings"", ""President Kennedy's assassination"", ""J.F.K assassination"", ""JFK assassination"", ""Assassination of JFK"", ""Assassination of President Kennedy"", ""Assassination of John F. Kennedy"", ""Kennedy assassination"", ""Death of JFK"", ""November 22, 1963"", ""Faye Chism"", ""Kennedy assasination"", ""Assassination of John Kennedy"", ""Shooting of JFK"", ""Kennedy's assassination"", ""The Kennedy assassination"", ""JFK Assassination"", ""Assassination of Kennedy"", ""Assassination of United States President John F. Kennedy"", ""John F kennedy assassination"", ""John F. Kennedy assassination"", ""John F. Kennedy's assassination"", ""Assassination of john f. kennedy"", ""John Fitzgerald Kennedy's assassination"", ""Killing of JFK"", ""John F. Kennedy Assassination"", ""Assassanation of John F. Kennedy"", ""Kennedy Assassination"", ""JFK shooting"", ""Kennedy assassination theories"", ""The Assassination of JFK"", ""Back and to the left"", ""Jfk assassination"", ""John F.Kennedy assassination"", ""Murder of JFK"", ""Assassination of John Fitzgerald Kennedy"", ""John F Kennedy assassination"", ""Assassination Information Bureau"", ""Murder of John F. Kennedy"", ""John f. kennedy assassination"", ""JFK blown away"", ""Death of John F. Kennedy"", ""JFK's Assassination"", ""Kennedy Assasination"", ""Assassination of john f kennedy"", ""J.F.K. Assassination"", ""JFK murder"", ""John F. Kennedy assassination/Archive 4"", ""Emmett Hudson"", ""Assassination of jfk"", ""JFK assasination"", ""Assassination of John F Kennedy"", ""John f kennedy assassination"", ""Clark Panel"", ""Assassination of President John F. Kennedy""]",True,0.0,1.0138,0.0031,1.0169,0.015,0.2742,0.2891,1.0169,0.2891,1.306,5642.0,32607.0,128.51,35.2316
20260701_151537,100,random,42,,9,2848,"A Gay Girl in Damascus is the title of a hoax blog by fictional feminist/freedom campaigner Amina Abdallah Alaf al Omari, who in June 2011 was said to be based and abducted in which country?",Syria,"[""الجمهورية العربية السورية"", ""Amorrhitis"", ""سوريا"", ""Sport in Syria"", ""Syrian Arab Republic"", ""Administrative divisions of Syria"", ""Sūrīyah"", ""Arab Republic of Syria"", ""Assad government"", ""Assad regime"", ""Etymology of Syria"", ""Subdivisions of Syria"", ""الجمهوريّة العربيّة السّوريّة"", ""Sūriyā"", ""ISO 3166-1:SY"", ""Assad Government"", ""Syria"", ""Northern Syria"", ""Syrie"", ""Syrien"", ""Souria"", ""Sourie"", ""Suriyah"", ""Syrian (language)""]",True,0.0,0.7672,0.0003,0.7676,0.0157,0.2769,0.2926,0.7676,0.2926,1.0602,5642.0,32607.0,135.32,37.4643
20260701_151537,100,random,42,,10,13825,What was the central meeting place of ancient Rome?,Forum,"[""The Forum (disambiguation)"", ""Fori"", ""Forum"", ""The Forum"", ""Fora"", ""The Forum (magazine)"", ""Forum (disambiguation)"", ""Forums"", ""Forum (magazine)""]",True,0.0,0.763,0.0003,0.7633,0.0149,0.2717,0.2866,0.7633,0.2866,1.0499,5642.0,32607.0,129.99,35.3147
